stage,game,cell,method,beta,gamma,seed,is_baseline,return_AUC,headline_AUC,return_last200,align_last200,q_abs_max_max,divergence_event_sum
m7_1_stage2_baselines_v2_headline,asymmetric_coordination,AC-Trap,sliding_window_Q_learning,,0.9,6,True,524983.0,524983.0,57.51,0.0,26.352712075891727,0
m7_1_stage2_baselines_v2_headline,asymmetric_coordination,AC-Trap,sliding_window_Q_learning,,0.9,1,True,527096.0,527096.0,58.215,0.0,26.35270035702562,0
m7_1_stage2_baselines_v2_headline,asymmetric_coordination,AC-Trap,sliding_window_Q_learning,,0.9,8,True,525843.0,525843.0,57.705,0.0,26.352700347165147,0
m7_1_stage2_baselines_v2_headline,asymmetric_coordination,AC-Trap,sliding_window_Q_learning,,0.9,9,True,524520.0,524520.0,57.595,0.0,26.35270035971236,0
m7_1_stage2_baselines_v2_headline,asymmetric_coordination,AC-Trap,sliding_window_Q_learning,,0.9,0,True,523749.0,523749.0,57.525,0.0,26.352697323381285,0
m7_1_stage2_baselines_v2_headline,asymmetric_coordination,AC-Trap,sliding_window_Q_learning,,0.9,7,True,526336.0,526336.0,57.72,0.0,26.3527002903875,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,2,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,5,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,4,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,3,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,6,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,1,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,8,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,9,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,0,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.95,7,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,2,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,5,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,4,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,3,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,6,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,1,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,8,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,9,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,0,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.95,7,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,2,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,5,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,4,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,3,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,6,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,1,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,8,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,9,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,0,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.95,7,True,10000.0,258622.21485393622,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,2,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,5,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,4,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,3,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,6,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,1,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,8,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,9,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,0,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.6,7,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,2,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,5,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,4,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,3,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,6,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,1,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,8,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,9,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,0,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.6,7,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,2,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,5,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,4,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,3,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,6,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,1,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,8,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,9,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,0,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.6,7,True,10000.0,269408.0113521572,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,2,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,5,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,4,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,3,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,6,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,1,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,8,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,9,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,0,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.8,7,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,2,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,5,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,4,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,3,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,6,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,1,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,8,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,9,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,0,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.8,7,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,2,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,5,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,4,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,3,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,6,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,1,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,8,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,9,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,0,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.8,7,True,10000.0,264100.12039601896,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,2,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,5,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,4,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,3,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,6,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,1,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,8,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,9,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,0,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,tuned_epsilon_greedy_Q_learning,,0.9,7,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,2,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,5,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,4,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,3,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,6,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,1,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,8,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,9,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,0,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,restart_Q_learning,,0.9,7,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,2,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,5,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,4,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,3,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,6,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,1,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,8,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,9,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,0,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,delayed_chain,DC-Long50,sliding_window_Q_learning,,0.9,7,True,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,2,True,118241.0,118241.0,12.14,0.0,8.407726338530395,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,5,True,118054.0,118054.0,12.495,0.0,8.456232316653175,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,4,True,118053.0,118053.0,12.16,0.0,8.519905112674165,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,3,True,118086.0,118086.0,12.31,0.0,8.447364884300143,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,6,True,118201.0,118201.0,12.49,0.0,8.439350999268742,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,1,True,117859.0,117859.0,12.38,0.0,8.37798333956365,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,8,True,118204.0,118204.0,12.49,0.0,8.425355163425957,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,9,True,118131.0,118131.0,12.34,0.0,8.476536392054182,0
m7_1_stage2_baselines_v2_headline,shapley,SH-FiniteMemoryRegret,tuned_epsilon_greedy_Q_learning,,0.95,0,True,117997.0,117997.0,12.35,0.0,8.48510908503063,0
